iter	Logloss
302	0.002375675184
303	0.002375660529
304	0.002375653879
305	0.002375653879
306	0.002375647695
307	0.002375647695
308	0.002375619204
309	0.002375590964
310	0.002375562842
311	0.002375553484
312	0.002375553484
313	0.002375547859
314	0.002375547859
315	0.002375541681
316	0.002375541681
317	0.002375512992
318	0.002375512992
319	0.002375498928
320	0.00237549115
321	0.00237549115
322	0.002375476453
323	0.002375467853
324	0.002375460027
325	0.002375446939
326	0.002375446939
327	0.002375446939
328	0.002375446939
329	0.002375430805
330	0.002375416063
331	0.00237539908
332	0.00237539908
333	0.002375385253
334	0.002375385253
335	0.002375385253
336	0.002375379593
337	0.002375379593
338	0.002375372026
339	0.002375372026
340	0.002375366306
341	0.0023753585
342	0.002375350486
343	0.002375350486
344	0.002375346575
345	0.002375346575
346	0.002375337263
347	0.002375337263
348	0.002375337263
349	0.002375337263
350	0.002375337263
351	0.002375337263
352	0.002375337263
353	0.002375300621
354	0.00237527101
355	0.002375256411
356	0.002375239568
357	0.002375222954
358	0.002375207838
359	0.00237519376
360	0.002375175737
361	0.002375160275
362	0.002375143629
363	0.002375127237
364	0.002375117807
365	0.002375111367
366	0.002375103346
367	0.002375086789
368	0.00237507179
369	0.002375056297
370	0.002375039968
371	0.002375039968
372	0.002375034013
373	0.002375025064
374	0.002375017209
375	0.002374982467
376	0.002374952621
377	0.002374952621
378	0.002374924405
379	0.002374910465
380	0.002374895076
381	0.002374879109
382	0.002374879109
383	0.002374872653
384	0.002374864228
385	0.002374856851
386	0.002374841202
387	0.002374828587
388	0.00237481507
389	0.002374800151
390	0.002374792703
391	0.002374783395
392	0.002374783395
393	0.002374770252
394	0.002374762252
395	0.002374754381
396	0.002374754381
397	0.002374746502
398	0.002374746502
399	0.002374746502
400	0.002374746502
401	0.002374739529
402	0.002374723745
403	0.002374723745
404	0.002374723745
405	0.002374723745
406	0.002374723745
407	0.002374723745
408	0.002374723745
409	0.002374723745
410	0.002374723745
411	0.002374717379
412	0.002374710719
413	0.002374710719
414	0.002374710719
415	0.002374710719
416	0.002374700336
417	0.002374700336
418	0.002374685039
419	0.002374669078
420	0.002374669078
421	0.00237464068
422	0.00237464068
423	0.002374614716
424	0.002374600085
425	0.002374600085
426	0.002374600085
427	0.002374571214
428	0.002374554714
429	0.002374554714
430	0.002374538152
431	0.002374531912
432	0.002374514489
433	0.002374500207
434	0.002374484858
435	0.002374484858
436	0.002374484858
437	0.002374484858
438	0.002374484858
439	0.002374484858
440	0.002374484858
441	0.002374484858
442	0.002374484858
443	0.002374467238
444	0.002374454399
445	0.002374454399
446	0.002374434164
447	0.002374422514
448	0.002374407468
449	0.002374407468
450	0.002374371746
451	0.002374371746
452	0.002374344452
453	0.002374344452
454	0.002374318418
455	0.002374318418
456	0.002374310647
457	0.002374303771
458	0.002374303771
459	0.00237428713
460	0.002374273685
461	0.002374261136
462	0.002374253164
463	0.002374246738
464	0.002374230584
465	0.002374218018
466	0.002374203147
467	0.002374189922
468	0.002374176186
469	0.002374176186
470	0.002374153378
471	0.002374153378
472	0.002374141354
473	0.002374141354
474	0.00237412767
475	0.00237412767
476	0.002374120789
477	0.002374120789
478	0.002374120789
479	0.002374120789
480	0.002374120789
481	0.002374120789
482	0.002359142259
483	0.002359111136
484	0.002359102388
485	0.002359095044
486	0.002359086344
487	0.002359081884
488	0.002359073384
489	0.002359065359
490	0.002359052812
491	0.002359052812
492	0.002359035732
493	0.002359028844
494	0.002359028844
495	0.002359018394
496	0.002359010148
497	0.002359004037
498	0.002358997351
499	0.002358989315
500	0.002358989315
501	0.002358989315
502	0.00235895883
503	0.00235895883
504	0.00235895883
505	0.002358953639
506	0.002358953639
507	0.002358953639
508	0.002358943494
509	0.002358943494
510	0.002358925437
511	0.002358911917
512	0.002358894788
513	0.002358880497
514	0.002358880497
515	0.002358880497
516	0.002358880497
517	0.002358880497
518	0.002358872146
519	0.002358872146
520	0.002358872146
521	0.002358865196
522	0.002358865196
523	0.002358820139
524	0.0023587909
525	0.002358777343
526	0.002358761375
527	0.002358761375
528	0.002358748772
529	0.002358748772
530	0.002358733857
531	0.002358733857
532	0.00235871997
533	0.002358714334
534	0.002358697645
535	0.00235868417
536	0.002358669831
537	0.002358655917
538	0.002358650008
539	0.002358635341
540	0.002358621609
541	0.00235860817
542	0.00235860817
543	0.002358597404
544	0.002358597404
545	0.002358566872
546	0.002358551722
547	0.002358537829
548	0.002358504704
549	0.002358504704
550	0.002358504704
551	0.002358499514
552	0.002358499514
553	0.002358464894
554	0.002358459068
555	0.002358452376
556	0.002358445031
557	0.002358445031
558	0.002358439616
559	0.002358439616
560	0.002358439616
561	0.002358439616
562	0.002358431719
563	0.002358431719
564	0.002358404949
565	0.002358390719
566	0.002358376356
567	0.002358362011
568	0.002358349347
569	0.002358349347
570	0.002358339691
571	0.002358339691
572	0.002358321331
573	0.002358321331
574	0.002358296783
575	0.002358288088
576	0.002358283248
577	0.002358283248
578	0.002358283248
579	0.002358276175
580	0.002358267874
581	0.002358263041
582	0.002358263041
583	0.002358253715
584	0.002358253715
585	0.002358235729
586	0.002358235729
587	0.002358235729
588	0.002358201889
589	0.002358201889
590	0.002358201889
591	0.002358201889
592	0.002358201889
593	0.002358176779
594	0.002358160542
595	0.002358146486
596	0.002358129338
597	0.002358116035
598	0.002358108379
599	0.002358093306
600	0.002358078855
601	0.002358069177
602	0.002358062094
603	0.002347927683
604	0.002315345326
605	0.002292454126
606	0.002292454126
607	0.002280658473
608	0.002270073115
609	0.002251227134
610	0.002251215779
611	0.00225120837
612	0.002251203311
613	0.002251190779
614	0.002251183177
615	0.002251183177
616	0.002251177109
617	0.002251164683
618	0.002251157878
619	0.002251157878
620	0.00225113573
621	0.00225113573
622	0.00225113573
623	0.00225113573
624	0.00225113573
625	0.002251130582
626	0.002251124131
627	0.002251124131
628	0.002251114983
629	0.002251114983
630	0.002222599372
631	0.002188387367
632	0.002178042592
633	0.002160445317
634	0.002149592866
635	0.002125781481
636	0.002110069738
637	0.002110069738
638	0.002110042272
639	0.002110042272
640	0.002110011885
641	0.002110011885
642	0.002110011885
643	0.002110011885
644	0.002110011885
645	0.002109958623
646	0.002109958623
647	0.002109958623
648	0.002109920435
649	0.002109905699
650	0.002109905699
651	0.002109905699
652	0.002109905699
653	0.002109896025
654	0.00210988814
655	0.002109859183
656	0.002109849806
657	0.002109842027
658	0.002109820325
659	0.002109820325
660	0.002109789948
661	0.002109769567
662	0.002109760613
663	0.002109754613
664	0.002109754613
665	0.002109740942
666	0.00210973163
667	0.002109713066
668	0.002109705857
669	0.002109705857
670	0.002109705857
671	0.002109705857
672	0.002109698689
673	0.002109698689
674	0.002109691327
675	0.002109681398
676	0.002109681398
677	0.002109681398
678	0.002109665326
679	0.002109665326
680	0.002109665326
681	0.002109652743
682	0.002109652743
683	0.002109620588
684	0.002109620588
685	0.002109620588
686	0.002109620588
687	0.002089425134
688	0.002061968607
689	0.00205029102
690	0.002041048315
691	0.002022527975
692	0.002009759452
693	0.00200974135
694	0.002009732425
695	0.0020097238
696	0.0020097238
697	0.0020097238
698	0.002009715816
699	0.0020097071
700	0.0020097071
701	0.00200969644
702	0.00200969644
703	0.00200969644
704	0.00200969644
705	0.00200969644
706	0.002009688969
707	0.002009680018
708	0.002009680018
709	0.002009671906
710	0.002009671906
711	0.002009664414
712	0.002009655806
713	0.002009655806
714	0.00200964768
715	0.002009638665
716	0.002009638665
717	0.002009638665
718	0.002009638665
719	0.002009615123
720	0.002009615123
721	0.002009615123
722	0.002009603016
723	0.002009603016
724	0.002009603016
725	0.002009603016
726	0.00200958633
727	0.00200958633
728	0.00200958633
729	0.002009568568
730	0.002009568568
731	0.002009568568
732	0.002009560377
733	0.002009541408
734	0.002009530752
735	0.002009526642
736	0.002009526642
737	0.002009514388
738	0.002009514388
739	0.002009505141
740	0.002009505141
741	0.002009470845
742	0.002009455144
743	0.002009455144
744	0.002009455144
745	0.002009455144
746	0.002009419605
747	0.002009419605
748	0.002009419605
749	0.002009412361
750	0.002009412361
751	0.002009401699
752	0.002009401699
753	0.002009401699
754	0.002009401699
755	0.002009364067
756	0.002009364067
757	0.002009358808
758	0.002009358808
759	0.002009358808
760	0.002009358808
761	0.002009358808
762	0.002009352869
763	0.002009352869
764	0.002009352869
765	0.002009352869
766	0.002009344675
767	0.002009344675
768	0.002009344675
769	0.002009344675
770	0.002000620101
771	0.002000620101
772	0.002000620101
773	0.002000620101
774	0.002000620101
775	0.002000620101
776	0.002000620101
777	0.002000620101
778	0.002000620101
779	0.002000620101
780	0.002000620101
781	0.002000620101
782	0.002000620101
783	0.002000613352
784	0.002000613352
785	0.002000613352
786	0.002000613352
787	0.002000613352
788	0.002000613352
789	0.002000613352
790	0.002000613352
791	0.002000613352
792	0.002000613352
793	0.002000613352
794	0.002000613352
795	0.002000613352
796	0.002000613352
797	0.002000613352
798	0.002000613352
799	0.002000613352
800	0.002000613352
801	0.002000610411
802	0.002000610411
803	0.002000610411
804	0.002000610411
805	0.002000610411
806	0.002000610411
807	0.002000600051
808	0.002000600051
809	0.002000600051
810	0.002000600051
811	0.002000600051
812	0.002000600051
813	0.002000600051
814	0.002000600051
815	0.002000600051
816	0.002000600051
817	0.002000600051
818	0.002000600051
819	0.002000600051
820	0.002000600051
821	0.002000600051
822	0.002000600051
823	0.002000594123
824	0.002000578786
825	0.002000563543
826	0.002000546666
827	0.002000531843
828	0.002000517289
829	0.002000517289
830	0.002000517289
831	0.002000517289
832	0.002000517289
833	0.00200050612
834	0.00200050612
835	0.00200050612
836	0.00200050612
837	0.00200050612
838	0.00200050612
839	0.00200050612
840	0.00200050612
841	0.00200050612
842	0.00200050612
843	0.00200050612
844	0.00200050612
845	0.00200050612
846	0.00200050612
847	0.00200050612
848	0.00200050612
849	0.00200050612
850	0.00200050612
851	0.00200050612
852	0.00200050612
853	0.00200050612
854	0.00200050612
855	0.00200050612
856	0.00200050612
857	0.00200050612
858	0.00200050612
859	0.00200050612
860	0.002000492978
861	0.002000492978
862	0.002000492978
863	0.002000492978
864	0.002000473288
865	0.002000473288
866	0.002000473288
867	0.002000473288
868	0.002000473288
869	0.002000473288
870	0.002000473288
871	0.002000473288
872	0.002000473288
873	0.002000473288
874	0.002000473288
875	0.002000473288
876	0.002000473288
877	0.002000473288
878	0.002000473288
879	0.002000473288
880	0.002000473288
881	0.002000473288
882	0.002000473288
883	0.002000473288
884	0.002000473288
885	0.002000473288
886	0.002000473288
887	0.002000473288
888	0.002000473288
889	0.002000473288
890	0.002000473288
891	0.002000473288
892	0.002000473288
893	0.002000473288
894	0.002000473288
895	0.002000473288
896	0.002000473288
897	0.002000473288
898	0.002000473288
899	0.002000473288
900	0.002000473288
901	0.002000473288
902	0.002000473288
903	0.002000473288
904	0.002000473288
905	0.002000468938
906	0.002000468938
907	0.002000468938
908	0.002000468938
909	0.002000468938
910	0.002000468938
911	0.002000468938
912	0.002000468938
913	0.002000468938
914	0.002000468938
915	0.002000468938
916	0.002000468938
917	0.002000468938
918	0.002000468938
919	0.002000468938
920	0.002000468938
921	0.002000468938
922	0.002000468938
923	0.002000468938
924	0.002000460182
925	0.002000460182
926	0.002000460182
927	0.002000460182
928	0.002000460182
929	0.002000460182
930	0.002000460182
931	0.002000460182
932	0.002000460182
933	0.002000455808
934	0.002000455808
935	0.002000455808
936	0.002000455808
937	0.002000455808
938	0.00200045062
939	0.00200045062
940	0.00200045062
941	0.00200045062
942	0.00200045062
943	0.002000442249
944	0.002000442249
945	0.002000442249
946	0.002000439706
947	0.002000439706
948	0.002000439706
949	0.002000439706
950	0.002000439706
951	0.002000439706
952	0.002000439706
953	0.002000439706
954	0.002000439706
955	0.002000439706
956	0.002000439706
957	0.002000439706
958	0.002000439706
959	0.002000439706
960	0.002000439706
961	0.002000439706
962	0.002000439706
963	0.002000439706
964	0.002000439706
965	0.002000439706
966	0.002000439706
967	0.002000439706
968	0.002000439706
969	0.002000439706
970	0.002000439706
971	0.002000439706
972	0.002000439706
973	0.002000439706
974	0.002000439706
975	0.002000439706
976	0.002000439706
977	0.002000439706
978	0.002000439706
979	0.002000439706
980	0.002000439706
981	0.002000439706
982	0.002000439706
983	0.002000426852
984	0.002000426852
985	0.002000426852
986	0.002000426852
987	0.002000426852
988	0.002000426852
989	0.002000426852
990	0.002000426852
991	0.002000426852
992	0.002000426852
993	0.002000426852
994	0.002000426852
995	0.002000426852
996	0.002000426852
997	0.002000420854
998	0.002000420854
999	0.002000420854
